student_id,toan,ngu_van,ngoai_ngu,vat_ly,hoa_hoc,sinh_hoc,lich_su,dia_ly,gdcd
37008252,4.8,2.75,,,,,5.75,5.75,
37014250,6.2,7.75,5.8,,,,7.75,7.75,8.75
37010266,8,7,7.5,,,,7.25,4.6,5.25
37012265,8.2,8,7,7.25,5,5.5,,,
37004242,8.6,5.75,5.4,8,8.75,6.5,,,
37006267,4.8,6,5.4,,,,,7.75,8.5
37016251,5,5.5,3.4,,,,,7.25,
37002267,7.4,7.75,9,6.5,7,6,,,
37008253,5,2,,,,,5.75,6.5,
37014251,6,6.25,4.4,,,,6,6.75,7.5
37010267,8.2,8.25,8.75,,,,8.5,6.8,9
37012266,5,7.75,2.8,,,,,7.25,8.25
37004243,8.6,6,6.2,7.25,7.5,6,,,
37006268,7.2,6.75,8.6,8.25,7,7.5,,,
37002268,4.6,6.25,2.4,,,,,7.25,8.5
37016252,6.2,4.25,5.4,,,,,8,
37008254,6,6.75,4.2,,,,7.25,8.25,7.75
37014252,4.6,6.25,3.6,,,,6.75,7.5,8.25
37010268,8.8,8.5,9.75,,,,9,7.4,9.5
37012267,7.4,8.25,4,,,,,8.5,8.5
37006269,7.2,7.5,5,8.25,9,7.75,,,
37004244,7,6.75,2.4,6.75,8,6,,,
37002269,5.4,8,4.8,,,,,7.25,7.75
37016253,5.6,5.75,3.8,,,,,6.5,
37008255,3.8,5.5,3.4,,,,7.5,4.5,5.25
37014253,8.4,5.75,6.6,8.75,8.75,6.75,,,
37010269,7,7,8.75,,,,9,6,8
37012268,8,8,5,,,,,8.5,9
37006270,6.4,6.75,5.2,,,,,7.25,8.75
37002270,8.2,8,6.6,,,,,7.25,9.25
37004245,4,6,3.2,,,,7.25,6.5,7.5
37016254,6.4,5.75,5,,,,,6.5,
37008256,6.8,7,6.4,,,,8.25,7.5,7.25
37014254,5.4,6.75,4.4,,,,7,8,8.5
37010270,7.4,7,7.5,,,,8.75,6.2,6.5
37012269,6,8.25,5,,,,,7.25,8
37006271,6,6.5,3,5.25,5.5,5,,,
37002271,6.6,7.25,5.2,,,,,4,7.75
37004246,8.4,6.25,7.8,4.75,8,5.25,,,
37016255,7.2,6.5,4.6,,,,,8,
37008257,5.2,8.25,6.4,,,,8.75,7.75,9
37010271,8.6,8,,9.25,6.5,7.25,,7.4,
37014255,7.2,7.5,9,8.25,6,7.25,,,
37012270,7,9,5.2,7.75,7,6.75,,,
37006272,8.6,7.75,5.8,7.75,8.75,7,,,
37002272,5.4,7.25,4.2,,,,,5.25,8
37004247,8.4,8.25,4.2,8,8,6.5,,,
37016256,6.6,5,4.4,,,,,6.5,
37008258,2.6,4,,,,,3.5,3,
37010272,,,,,,,,,
37014256,7,7.25,6.4,,,,7,6,8.5
37012271,6.4,8.25,5.2,,,,,7.25,6.75
37006273,7.4,8,6.4,,,,,9,9
37002273,6.6,8.25,6.6,,,,,6.5,8
37004248,7.8,7.25,5.8,6.75,6.75,5,,,
37016257,5.6,6.75,3.4,,,,,8.75,
37008259,6.6,7.75,5.8,,,,7.5,7.5,8.25
37010273,8.2,7,,9,8.75,7,,5,
37012272,7.2,8.25,4.6,,,,,6.75,8
37014257,5.4,8,7,,,,7.5,7.25,9
37006274,7.8,8.25,5,5.5,8.25,8,,,
37002274,6.6,8.5,7,,,,,9,9.25
37004249,7.4,8.25,6.4,8.5,8,5,,,
37016258,7,6.25,5.8,,,,,8.25,
37008260,4,5.75,4.8,,,,6.75,7.75,7.75
37010274,9,7.25,,8.75,9.5,8.5,,7.6,
37012273,7.6,8,5.2,,,,,8.5,8.5
37014258,8.2,8.25,8.8,8.25,7.75,8.25,,,
37006275,4.8,6,2.2,,,,,6.75,7.25
37002275,8,7.5,7,8.25,9,4,,,
37004250,6.2,8,6.6,4,4.5,5.5,,,
37016259,6.6,4.75,,,,,,5.75,
37003899,5.4,4.5,,,,,,6.75,
37010275,8.4,7.75,,8.5,8.5,8,,7.4,
37008261,7,7,7,,,,6.5,8.25,8.25
37012274,7.6,7.5,3.6,,,,,8.25,7
37014259,6.8,8.25,7.4,,,,8.25,7.5,9.25
37006276,3.6,5,2.2,,,,,4.75,6.25
37002276,7.6,8,6.2,,,,,7.25,8.75
37016260,4.4,5.5,4,,,,,7.75,
37004251,7.2,7.5,6.8,,,,8,5.75,8
37010276,7.8,6.25,,6.5,5.75,6.25,,6.8,
37008262,5.4,6.75,,,,,6.25,6.5,
37012275,3.2,7,6,,,,,8.25,8.5
37006277,7,8.5,3.4,,,,,7.25,8
37002277,6,7.25,5.4,,,,,7,9
37014260,8.6,7.25,7,8.25,9.5,7.5,,,
37016261,7.4,6.25,5.2,,,,,8,
37004252,6.6,7.25,5.6,,,,6,7.5,7.25
37010277,6.4,7.5,8,,,,8.75,3.8,8.25
37008263,5.4,7.25,6.8,,,,7,6.75,8.5
37012276,5.4,8,5,,,,,7.5,7.75
37002278,6.8,7,7,,,,,5,8.75
37006278,7.4,7.5,4.4,,,,,7.5,9.25
37014261,6.6,6.75,5.6,,,,6.75,7.25,8.25
37016262,7.6,7,5.2,,,,,8.5,
37010278,6.4,7.25,,6,6.5,7.5,,5.4,
37004253,6.2,6.75,5.4,,,,6.5,7.25,8
37012277,5.4,8.5,5.4,,,,,6.5,6.5
37008264,6.2,7.25,5.6,,,,6.75,8,7.5
37002279,6.2,7,5,,,,,7.25,8
37006279,3.8,3.75,3.6,,,,,7.75,6.75
37014262,7.8,6.25,4.6,,,,8,8.25,8.25
37016263,5.2,7,5.4,,,,,5.75,
37010279,6.2,7.5,8.75,,,,8.75,4.8,7.5
37004254,7.4,7,5.6,8.25,9.25,5.5,,,
37012278,5.4,6.75,3.8,,,,,8.25,7
37008265,5.8,6.75,5.8,,,,7,8,9
37002280,5,8,5.4,,,,,8.75,9.5
37006280,4.2,8.25,3.8,,,,,7.5,8.5
37014263,4.4,5,4.8,,,,5.75,6.5,7.25
37010280,8.2,8,9.5,,,,9,7,7.75
37016264,6.6,6,,,,,,5,
37012279,5.2,5.75,5,,,,,8,9
37004255,7.2,8,7,,,,7,7.75,8
37008266,8,6.75,6.8,7.5,5.25,5.25,,,
37002281,7.8,7.75,8.8,8,8.25,6.5,,,
37006281,7.2,8,7.8,,,,,7.75,8.75
37014264,6,7.5,7.8,,,,6.75,6.5,8.75
37010281,8.8,7.25,,7.25,6.25,8,,8.6,
37016265,8,7,5,,,,,8,
37012280,7.8,6.5,3.8,,,,,7.5,8.75
37004256,7.8,8.5,8.6,,,,8.25,8.5,8
37002282,7.2,8,6.6,7.25,7.75,5.25,,,
37008267,7.2,8,6.4,,,,7.5,8.25,8.75
37006282,4.8,7.25,4.6,,,,,7,8.75
37014265,4.6,6,6.4,,,,7,7,9
37010282,7,7,8.5,,,,8.75,5.6,8
37016266,5.6,6.5,4.6,,,,,7,
37012281,7.2,7.25,6.4,6.5,6.75,5.75,,,
37002283,7.8,7.75,6.2,6,8,6.25,,,
37006283,6,6.5,5.8,,,,,8,8.75
37008268,6,8,4.2,,,,8.5,9.25,9.75
37004257,6,7.5,5.4,,,,9.5,8.25,9.25
37014266,7.6,7.25,7,,,,6.75,7.5,9.5
37010283,6.6,6,,6.5,6.75,7,,4.8,
37012282,6.4,7.25,4.4,,,,,6.75,7
37016267,3,5.75,1.8,,,,,4.5,
37002284,6.8,6,6.2,,,,,8.25,9
37006284,6.2,6.5,4.2,3.25,4.5,4.25,,,
37008269,6.6,6.5,,,,,5.75,7.25,
37004258,8.4,7,5,8.25,8.5,6.5,,,
37014267,8.2,7.75,6,7.5,7,6.75,,,
37010284,7.6,6.75,,7.75,5.5,5.75,,8,
37012283,6,5.75,5,,,,,7.75,7.5
37016268,5.8,7.5,4,,,,,9.5,
37002285,8.2,5.75,5.6,7.75,7.5,4.75,,,
37006285,8.4,6.75,6.2,7.75,8.75,8.25,,,
37008270,5.2,7.5,5.8,,,,6,7,7.5
37004259,8.2,6,8.2,6.75,5.25,5.75,,,
37014268,3.8,5.75,4.4,,,,6.75,5.25,8.25
37010285,8.8,8,,6.5,9.5,9.75,,8.4,
37012284,3.2,6,3.6,,,,,6.5,6.75
37002286,7.6,5.5,2.6,,,,,7.25,7
37006286,8.2,7,6,9.25,9,7,,,
37016269,5.8,6,6.4,,,,,8.5,
37008271,6.2,7.5,6.4,,,,7.75,8.75,9.25
37004260,8,7.75,9,7.5,7.5,7.75,,,
37014269,1.6,4.5,4.8,,,,4.75,3.25,7.25
37010286,7,7,,6.5,6.25,5.75,,8,
37012285,8.6,7.5,7.4,8.5,6.25,7.25,,,
37002287,8.4,6.5,5,8,8.25,6,,,
37006287,6.2,4.25,4.8,,,,,6.75,7.75
37016270,6,8,5.4,,,,,7.75,
37008272,5.4,7.25,3.8,,,,5.75,7.75,7.25
37004261,6.8,3.5,4.8,6.75,7.25,6.25,,,
37014270,4.6,4.5,6.4,,,,4.25,4.5,6
37010287,8.2,7,,7.25,7.25,6.5,,5,
37012286,5.6,4.5,4.4,,,,,5.25,5.75
37002288,7.2,5.25,5.2,5.5,3,4.5,,,
37006288,8.4,6.25,6.4,8.25,6.5,5,,,
37016271,5.6,5.5,6.4,,,,,8,
37008273,6.6,6.75,5,,,,6,7,8.5
37004262,8.2,7.5,7,8.25,8,5.75,,,
37014271,8,8.5,7.8,8.25,7,7.5,,,
37010288,8,7.5,,5,8,8.75,,7.4,
37012287,8.2,6.25,4.6,,,,,7.5,9.25
37002289,5.4,5,4.2,,,,,6.25,6
37006289,7.8,6.75,6,8.5,8,5.75,,,
37016272,5.2,6.25,4.8,,,,,6,
37008274,8.4,6.5,5.6,6,6.25,7,,,
37004263,7,7.25,6.2,,,,7.75,8.25,7.5
37014272,6.8,7.5,5.4,,,,6,8.25,9
37010289,7.4,7.5,7.75,,,,9.25,9.2,7.75
37012288,8,7.25,5,,,,,6.75,8.25
37002290,8.8,7.75,4.6,8.5,9.75,6,,,
37006290,6.4,7.75,4.2,,,,,7.5,8.75
37016273,5.2,5.5,,,,,,5.5,
37008275,5.4,5.25,4.8,,,,6.5,8,8.25
37004264,7.2,8.75,6,,,,8.25,8.5,8.25
37010290,7.8,6.25,,7.25,6.5,5.25,,6.8,
37014273,7,7.25,6.8,7.75,5.75,6.5,,,
37012289,7.4,6.5,5.4,,,,,7.25,7.5
37002291,7.6,6.25,4.8,,,,,7.5,8.25
37006291,4.4,5.25,2.8,,,,,7.25,7.75
37016274,6,5,4.2,,,,,7.5,
37008276,6.6,6,4.4,,,,6,6.5,8
37004265,8,7.5,5.8,8.5,8.75,7.75,,,
37010291,7.6,6.75,,8.25,6.25,5.5,,5,
37014274,7.2,7.5,5.8,,,,7,7,9.25
37012290,5.6,6.25,4.4,,,,,7.75,7.25
37002292,8.2,8.25,8,8,4.25,6,,,
37006292,7,7,3.6,,,,,8,8.25
37008277,3,4.5,,,,,5.25,6,
37016275,6,6.5,4.6,,,,,6.75,
37004266,8,7.5,6.6,,,,6,6.75,6.5
37010292,8.8,7.75,,9,6.25,6.25,,8.4,
37012291,7,5,4,,,,,6.75,8.75
37014275,5.2,7.25,5.4,,,,7,5.25,8
37002293,6.4,6.75,5.2,,,,,5.75,8.25
37006293,7.6,6.75,6.4,6,5.75,6,,,
37008278,4.8,5.75,6,,,,6.25,7.75,8
37016276,2.6,5.5,,,,,,6.5,
37004267,8.6,7.5,6.4,7.25,8.75,8.25,,,
37010293,2.2,6.75,,1.75,2.75,3.75,,4.4,
37012292,6.4,7.75,4.6,,,,,7.25,6.25
37014276,6.8,8,7.2,7.75,6.25,6.75,,,
37002294,7,6,4.6,,,,,6,7.5
37006294,8.4,6,5.6,6.5,8,6,,,
37008279,7.8,7,5.4,,,,7.75,8.25,7.75
37016277,6.4,6.5,4.4,,,,,7.5,
37010294,8,6.75,,8.5,5.5,6.75,,8.2,
37004268,7.4,7.75,4.4,6.75,6.75,6.5,,,
37012293,8.4,8.25,7.4,,,,,9,9
37002295,8,6.25,6.8,4.75,8.5,6.25,,,
37014277,7.8,7,6,,,,5.25,7.25,9.25
37006295,7.2,6.25,4.8,,,,,9,8
37008280,6.8,7.75,5.2,,,,7.25,8.75,9.5
37010295,8,8.25,,6.5,6,7.5,,8,
37004269,8.2,6.75,6,7.75,6.5,6.25,,,
37016278,5.8,4.5,5.4,,,,,6.5,
37012294,6.8,8.25,6.4,,,,,7.75,9.25
37002296,6.8,6.75,5.4,,,,,7.25,8
37006296,6.6,7.75,5.6,,,,,6.25,7.25
37014278,7,7.25,6.2,,,,5,6,8.75
37008281,6.4,6,5,,,,5.5,7.25,8
37010296,7.6,7.5,,8,7.25,6,,7.2,
37004270,8.8,6.5,7,8.5,8.25,7,,,
37016279,4.8,7.25,5,,,,,6.75,
37012295,7.6,8.25,5,6.75,6.75,5.25,,,
37002297,6.2,6.25,4.6,,,,,6.5,7.5
37006297,7.2,8.25,7.2,,,,,7.25,9
37014279,7.2,6.5,5,,,,5.25,6.75,6.25
37010297,7.2,6,,7.75,6.5,6,,9.2,
37008282,7.2,7.25,5,5.75,6.25,6.25,,,
37004271,7.4,4.5,7.2,8.5,5,7,,,
37016280,4,6.75,5.2,3.75,4.5,3,,,
37012296,7.8,7.25,4.2,8,6.75,5.5,,,
37002299,5.2,7,6.8,,,,,5.25,7.25
37006298,3.8,3.75,5.8,,,,,7.25,7.25
37014280,7,5.25,5.6,,,,5.25,6,7.5
37010298,7.4,8,8.5,,,,9.25,6.2,7.75
37008283,5.8,6.75,4.2,,,,6.75,8.25,8.75
37012297,7.8,8,6.4,7,5.5,6.5,,,
37004272,7.6,6.25,7.2,8.25,7.25,6.75,,,
37016281,4.6,5.25,4.6,,,,,6.75,
37002300,6.6,7.75,6.4,,,,,7.25,7.75
37006299,8.2,5.5,5.8,7.5,8.75,7,,,
37014281,7.4,6.5,7.6,,,,6.75,7,8.5
37010299,7.8,7.5,,8.25,7.25,6.25,,4.8,
37008284,7.8,6.75,5.2,,,,8.25,8.5,9.5
37012298,8.2,8,3.8,,,,,8,7.25
37016282,4.8,5.75,,,,,,6.5,
37004273,6.2,7.5,5.2,,,,7.25,8.5,8
37002301,8.4,8,6.2,7.75,9,6.25,,,
37006300,7.4,5.5,7.2,8,4,5.25,,,
37014282,6.6,5,5.8,,,,7.5,7,8.75
37010300,5.8,7.75,8.25,,,,8.75,6.6,6
37008285,7.8,6.75,5.4,8.25,8,5.5,,,
37012299,7.8,7.75,6.2,6,5,5.5,,,
37002302,5.8,8,4,,,,,5.5,7
37016283,2.6,4,,,,,,5.25,
37006301,6.2,5,4.2,,,,,5.5,7
37004274,6.8,6.25,6.8,,,,5,7.5,7.5
37014283,7.6,6.75,6.2,,,,7.25,7.25,9
37010301,7.2,8,8.25,,,,8.25,3.6,8.5
37008286,7.8,8,6.4,,,,8.25,7,9.5
37012300,4,6,2.8,,,,,6,8.25
37002303,4.8,1.25,5.4,,,,,5,5.5
37006302,5,5.5,3.6,,,,,7.25,7.75
37016284,7.2,6.25,4.8,,,,,6,
37004275,5.2,8.25,8,,,,7.75,7.75,8.5
37014284,6,5.75,5.2,,,,6,6.75,8.5
37010302,8.2,8,,8.5,7,7.5,,6,
37012301,8.6,8.25,7.2,8.5,7.5,6.5,,,
37008287,5.6,4,5.6,,,,6.75,5,6.5
37002304,7,6.75,6.6,4.5,8.75,6,,,
37006303,6.6,7,4.8,,,,,7,8.25
37016285,5.4,6,4.8,,,,,5.5,
37004276,7.8,8.75,8.2,,,,7.25,7.5,9.25
37014285,7.8,8,6.2,7.75,6.75,7.75,,,
37010303,9,8,,9,7.75,8.25,,9.2,
37012302,8,8.25,7.4,7.25,7,6.75,,,
37008288,6.8,7,3.2,,,,8.25,9.25,9
37002305,7,5.5,5.2,4,6.5,3.75,,,
37006304,5.2,6.25,4.4,,,,,9.5,8.75
37016286,4.6,5.75,4.6,,,,,6.25,
37004277,7.2,3.5,6,6.75,4,5.25,,,
37014286,7.6,7.25,7,8,4.75,5.75,,,
37010304,8.4,7.5,,8.5,8.5,5.5,,6.4,
37012303,8.4,8,6.8,,,,,8.75,8.75
37008289,2,3.25,,,,,1.75,2.75,
37002306,8.2,6,4.8,7.75,9,4.25,,,
37006305,6.6,5,3.4,,,,,7.75,5
37004278,7.4,6.5,6,,,,8.25,7.25,8.5
37016287,6.2,7,4,,,,,7.5,
37010305,8.2,6.25,7.25,,,,9.5,6.6,7.25
37014287,6.6,6.25,5.2,,,,5.75,5.75,7.25
37012304,5.4,7.25,3.6,,,,,7.25,7.75
37002307,8.2,7.75,7.4,8.5,6.25,7,,,
37008290,6.4,6.25,6,,,,6.5,6.75,7.5
37006306,6.6,5.75,3.8,,,,,7.5,7
37016288,5.8,4.75,3.2,,,,,6.75,
37004279,8.4,6.75,3.8,8.25,8.25,7.75,,,
37010306,7.8,7.5,,7.5,7.75,8.25,,8.2,
37014288,6.6,7,5,,,,6.5,7.75,9
37012305,8.2,8.25,8.2,8,6.25,6,,,
37002308,5.6,7.25,5.4,3.75,5,5,,,
37006307,4.4,5.5,4.6,,,,,6.25,6.5
37008291,7.2,5,4.4,,,,6.75,7.25,8
37016289,3.8,4.25,3,,,,,4.5,
37004280,7.2,6.5,5.2,,,,6.25,6.25,7
37010307,8.6,6.5,,4,8.5,7.5,,8.6,
37014289,5.4,7.75,5.2,,,,7.5,7.75,8.25
37012306,7.8,8,6.4,,,,,7.25,8.25
37002309,4.8,7.5,8,,,,,6,8
37006308,5.8,8.25,5.4,4.5,5,4.25,,,
37008292,1.8,4,4.6,,,,4.25,6.25,6
37016290,3.8,6.5,3,,,,,6.5,
37010308,7.6,6.25,8.25,,,,8,6.8,7.5
37004281,8,6.25,4.4,7.25,8.5,5.25,,,
37012307,7.4,7.75,6,,,,,9,9
37014290,6.2,6,7.2,,,,7,6.25,7.75
37002310,6.4,6.25,2.8,,,,,7.75,6.75
37006309,6.4,6,4.8,5.75,6.75,5.75,,,
37008293,6,7,,,,,8.25,7.25,
37016291,6.6,6.75,5,,,,,6.5,
37010309,8,7.75,,7.5,8.75,7.5,,7,
37012308,6.4,7.5,4.8,,,,,8.5,8.5
37004282,7.4,3.5,4.2,5.25,7.5,3.25,,,
37014291,6.8,7.75,7.2,,,,5.75,7,8.75
37002311,7.4,5,3.6,6.5,6.75,5.5,,,
37006310,4.6,5.75,3.6,,,,,5.75,6.75
37008294,4.6,6.5,,,,,6,5.25,
37016292,5.2,5.5,,,,,,6,
37010310,8,6.75,6.75,,,,8.25,7.2,6.25
37012309,7.4,8.5,8,,,,,9.25,9.5
37002312,5,6.5,4.4,,,,,7,6.25
37014292,7.2,8.5,8.8,6.75,5.75,6.5,,,
37006311,7.2,6.25,6.2,8.5,6.75,6.25,,,
37004283,7.2,7.5,7.6,5.5,7.75,5.5,,,
37008295,6.8,8,4.8,,,,8.5,8.25,9
37016293,6.2,5,4.4,,,,,7.25,
37010311,8.2,7.5,,8,9,6.75,,8.4,
37012310,7.4,8.25,5.2,5.25,4,6.5,,,
37002313,5.6,6.75,4.4,,,,,6.75,8
37006312,6.6,6,7.2,5.25,6.75,5.25,,,
37014293,6.6,7.75,7.6,,,,6.25,7,8
37004284,4.2,6.5,5.2,,,,7.5,5.5,8.5
37008296,6.8,7.5,4.2,,,,7.25,7.25,8.25
37010312,8.4,7.5,8.25,,,,9.25,7,8.5
37016294,5,6,3.4,,,,,5.75,
37012311,8.4,6,4.8,6.75,6.75,7,,,
37002314,8.2,6.75,7.8,8.25,7.5,7.5,,,
37006313,2.4,5.25,4,,,,,4.5,6.5
37014294,7.6,6.5,4.2,7.75,6.5,6,,,
37004285,8,5,4.8,5.5,7,7,,,
37010313,7.8,8.25,,7.75,7,6.25,,7.4,
37008297,7.4,6.5,4.2,,,,6,8,8
37016295,4.6,6,,,,,,6.75,
37012312,8.4,7.75,7.8,9.5,5.75,6.5,,,
37002315,8,5.75,4.6,8,6.75,5.75,,,
37006314,7.6,7.5,6,,,,,9.75,9.25
37014295,8,6.5,6,,,,5.75,7,8.75
37004286,6.6,5,4.2,,,,3.25,6.25,6.75
37007944,7,8,,,,,,7.25,
37010314,9.4,8.5,,9,7.5,7.75,,9.4,
37008298,6.4,5.5,4.2,,,,3.75,6.75,7.75
37016296,4.8,6.75,4,,,,,6.25,
37012313,6,6.25,5.4,,,,,7,7.5
37002316,8,8,9.2,,,,,7,7.75
37006315,8.6,8.75,7.2,6,8,9,,,
37014296,7.6,7.5,6.4,,,,6.5,5.75,7.75
37010315,8,6.75,,8.25,9.5,8,,8.6,
37008299,6.4,7.75,6.2,5.75,5.75,6.75,,,
37004287,6.8,6.75,6.2,8.25,7.5,5.75,,,
37016297,5.6,3,3.4,,,,,7,
37012314,8.6,7.75,9.2,8,8.75,6.25,,,
37002317,8.2,5.75,4.6,8,8,6,,,
37006316,7.2,7.75,7.2,,,,,8.5,8.5
37014297,8,8.25,8,8.75,6.5,6,,,
37010316,8.8,7.75,,7.25,7.5,4.75,,6.6,
37008300,6.8,6,,,,,6.25,6.5,
37004288,8.4,6,5.6,8.75,8.75,6.75,,,
37016298,6.4,6.5,3.4,,,,,8.25,
37012315,4,8,5,,,,,7.25,5.5
37002318,7.8,5,6.8,6.25,3.25,5.75,,,
37006317,8,6.75,7,7.25,8,6,,,
37014298,7.8,4.75,5,,,,7,6.5,8
37010317,8.4,7.25,8.25,,,,9.25,7.4,6.75
37008301,5.6,6.5,3.4,,,,8,8,7.5
37016299,6.8,6.25,3.8,,,,,7.75,
37004289,7.4,7.75,7.6,,,,7,7.5,7.75
37012316,8.2,7.5,7.4,6.5,5.25,6.5,,,
37002319,8.6,7.5,5.6,9,9.25,8.5,,,
37006318,7.8,6.75,5.6,8.25,9,6.25,,,
37014299,6,7,6,,,,8.25,7,8.25
37010318,8.6,5.75,,7.25,6.5,6.75,,8,
37008302,3.2,6,,,,,5.75,5.75,
37012317,7.8,9,4.8,6,5,6.25,,,
37016300,7.4,5,4.2,,,,,7,
37002320,6.4,6,3,,,,,6,7.75
37004290,7.8,6.75,6,7.25,7,7.75,,,
37006319,7.6,8,8,5.75,7.75,8.25,,,
37014300,6,6.75,5.4,,,,6.5,7.25,8.75
37010319,7.6,7.25,,4,3,5.5,,7.2,
37008303,7,6.25,4.2,,,,6.75,8,9.25
37012318,5.2,6.5,6.2,,,,,7.5,7.75
37002321,,1.75,,,,,,5.25,7
37016301,7,5.75,6.2,,,,,8.5,
37004291,5.6,7.5,4.4,,,,8.25,9.25,7.75
37006320,6.4,5.25,6,3.25,4.75,6.5,,,
37010320,8.2,6.75,7.75,,,,7.25,7.4,6.5
37014301,5.4,7.25,6.8,,,,7.25,7.75,9.25
37012319,7.2,7.5,6.2,5.5,5.25,6,,,
37008304,7,6,3,,,,8,8,8
37002322,7,8.25,5,,,,,9.5,9.25
37016302,3.2,5.5,,,,,,5,
37006321,8.6,9,7.4,,,,,8.5,9
37004292,7,6.75,5,7.5,8,6.5,,,
37010321,8.4,8.25,,9.5,9,7.5,,8.2,
37014302,4,5.75,5.8,,,,8,6.75,8
37012320,6.8,8.25,4.6,4.25,5.5,7.5,,,
37002323,8.8,5.75,8,7.5,5.5,5.75,,,
37008305,5.6,7.5,5.2,,,,8,8.75,9.5
37006322,5.4,8,2.8,,,,,7.5,9
37004293,7.6,4.75,4.6,7.75,8.25,6.25,,,
37016303,7.2,5.75,5.4,,,,,8.25,
37010322,9,8.25,,8.5,8.25,6.75,,6.8,
37014303,5.4,7.5,7,,,,6.75,7.75,9.75
37012321,8.4,6,4.8,8.25,7.25,5.75,,,
37002324,7.4,7.25,4.6,5.75,8,6.25,,,
37008306,5.4,6.25,7.2,,,,7,7.25,7.25
37006323,5.8,7,4.2,,,,,8.25,9.25
37004294,8.2,6.25,4.4,8.75,8.25,6.25,,,
37016304,6.6,5.5,5.4,,,,,6.25,
37010323,8.6,7.25,,9,6,5.25,,6.2,
37014304,5.6,6.5,6,,,,5.75,7.25,8.25
37012322,5,6,4.6,,,,,7.25,8.25
37002325,7.6,6.5,4.4,6.75,7.5,4.5,,,
37006324,5.8,7.5,4.2,,,,,6,8.25
37008307,6.2,5.5,4.8,,,,7.5,8,8.25
37004295,8,7.5,7.6,7.25,7.25,7,,,
37016305,3.4,3.25,2.6,,,,,3.75,
37010324,8,7,,8.25,7,6.75,,7.8,
37014305,7.6,8.25,6.6,8,8.5,8.75,,,
37012323,6.8,8,3.8,,,,,7,7.75
37002326,6.8,7.75,7.8,,,,,8.25,10
37006325,5.4,7,3.6,,,,,7.75,7.5
37008308,4.2,6,3.2,,,,6.75,7.75,8.25
37004296,7.8,8.25,9.2,,,,8.25,8,9.25
37016306,5.4,4.5,4.6,,,,,6,
37010325,8.2,8.25,,8.5,8.5,7,,6.4,
37012324,7.6,8.5,7.2,6.25,5.25,7.25,,,
37002327,7,7.75,6.6,,,,,7,9
37014306,6.6,5.75,7.2,,,,7,7.25,8
37006326,4,7.25,5.2,,,,,8,8.25
37008309,5.4,5.5,4,,,,5.75,7.5,8.75
37004297,6,8.25,5,,,,7.5,8.5,9
37016307,3.6,4.5,2.8,,,,,7,
37010326,7,7,7.75,,,,7.75,4.6,7.5
37012325,6.4,7,4.6,,,,,7.25,7.5
37002328,7.8,7.75,8.4,,,,,8.75,9.5
37014307,7.4,7.5,7,,,,7.5,7,8.75
37006327,2.6,3.75,3,,,,,3.25,5.5
37008310,5.6,7,5.6,,,,7.75,8,8.75
37010327,7,7.25,6.75,,,,8.25,5.4,8
37016308,4.6,4.75,4.2,,,,,6.75,
37002329,4.6,5.5,3.4,,,,,5.5,7.75
37012326,5.4,7.5,2.2,,,,,8.25,8.5
37004298,7.4,8,6.8,,,,6.25,7.75,9
37006328,7.6,7.25,5.2,,,,,6.5,8.75
37014308,5,8,6,,,,9,8.25,8.75
37008311,5.4,7.75,3.8,,,,8,8.5,9.25
37010328,8.2,8,,7,8.25,7.75,,8.4,
37016309,6,5.75,4.8,,,,,6.5,
37002330,7.6,8,6.4,6.5,5.25,5.25,,,
37012327,7.6,8.75,7.8,,,,,9.25,9.25
37006329,5.2,6.5,5,,,,,7.75,8.75
37014309,4.8,5.5,5.4,,,,7.5,6.25,8
37004299,7,6.75,5,4,3.75,4.25,,,
37008312,7,8.25,,,,,6.75,6.75,
37010329,8.6,8.25,,7.75,8,7.25,,7.8,
37016310,6.6,7.25,3.2,,,,,7.5,
37002331,6.2,6.5,3.8,,,,,8,8.5
37012328,7.8,8,6.6,7.75,7.25,7.75,,,
37006330,7.8,7.75,7.6,6.75,6.25,7,,,
37014310,6.4,7.25,5.2,,,,7,7,8.75
37004300,7.6,6.5,6,5.5,7.5,7.75,,,
37008313,5.4,7,4.6,,,,5.25,5.75,5.75
37010330,6.6,6.75,7.25,,,,8.5,7.2,7
37016311,5.2,5.5,3.8,,,,,4.5,
37002332,7,8,6.2,8.25,6.5,5,,,
37012329,3.2,7,2.6,,,,,5.25,6
37006331,8,8,8.4,8.5,5.75,6.5,,,
37014311,4.8,6.75,4.4,,,,6.25,5.25,7.75
37004301,7.8,6.75,5.2,3.5,7,7.5,,,
37008314,8,6.5,8.6,8.25,6,7.25,,,
37010331,8,6,,5,5.25,6,,5.2,
37016312,3.4,5,3.2,,,,,5.75,
37002333,8.4,7.5,6.8,,,,,8.5,8.75
37012330,6.8,8,5.6,6.5,6,5.5,,,
37006332,8,5.25,6.8,7.5,5.5,6.75,,,
37014312,2.4,7,4.8,,,,6,7.5,7.25
37004302,8.4,8,6.4,7.5,9,7,,,
37008315,4.4,3.75,,,,,4.25,4.75,
37010332,7.2,5.75,6,,,,7.75,6,5.25
37016313,5.4,5.25,,,,,,7,
37002334,5.8,5.75,6,,,,,6.5,7.5
37012331,7.8,8,5,,,,,7.75,8.5
37006333,7.8,6,5,8.5,8,6.5,,,
37014313,5.8,7,5.6,,,,6.5,7.75,8
